Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
123 orthogonal 0.55 0.5 0.498221301036 0.45 3 vertical 42.4737958908 0.488221301036 19
124 orthogonal 0.45 0.5 0.500592149831 0.55 2 horizontal 36.6105899811 0.305592149831 19
125 orthogonal 0.45 0.48 0.440825953696 0.55 2 horizontal 24.4286038876 0.390825953696 0
126 none 0.45 0.52 0.551041465102 0.45 0 vertical 18.2478089333 0.356041465102 0
127 none 0.45 0.52 0.524275393059 0.45 2 horizontal 42.1422700882 0.409275393059 0
128 orthogonal 0.55 0.48 0.460268735502 0.45 3 vertical 49.3282728195 0.320268735502 0
129 orthogonal 0.55 0.5 0.530130652247 0.45 2 vertical 78.5176558495 0.300130652247 0
130 orthogonal 0.55 0.52 0.493295904762 0.45 1 horizontal 24.8151290417 0.428295904762 -19
131 parallel 0.55 0.5 0.467598627066 0.45 3 horizontal 31.4727599621 0.362598627066 0
132 parallel 0.55 0.5 0.449890021575 0.45 3 horizontal 30.4294312 0.434890021575 -19
133 none 0.55 0.52 0.46274559707 0.55 1 vertical 24.9111750126 0.31274559707 0
134 parallel 0.45 0.5 0.519784893776 0.55 1 horizontal 39.0091230869 0.369784893776 19
135 orthogonal 0.45 0.5 0.531733731782 0.55 0 horizontal 24.3766689301 0.396733731782 19
136 none 0.45 0.5 0.508241765075 0.45 1 horizontal 24.8373880386 0.493241765075 0
137 orthogonal 0.55 0.52 0.569368714426 0.45 0 horizontal 25.5909750462 0.419368714426 0
138 parallel 0.45 0.52 0.569785151077 0.55 1 vertical 48.8999400139 0.369785151077 -19
139 orthogonal 0.45 0.52 0.46974717107 0.55 2 horizontal 48.5146429539 0.39974717107 0
140 none 0.45 0.5 0.508332867064 0.45 3 vertical 18.7500040531 0.413332867064 0
